,date,uid,gender,age_group,year,books_read,genre,when_listening
3015,2020-07,EZL70,male,18-29,2020,5.0,Romance,Home
3016,2020-07,DFG32,female,30-49,2020,3.9,Romance,Commuting
3017,2020-07,LKC03,female,30-49,2020,5.4,Mysteries/Thrillers,Home
3018,2020-07,CLA50,female,65+,2020,6.7,Non-fiction,Home
3019,2020-07,SKZ24,female,30-49,2020,3.3,Mysteries/Thrillers,Home
3020,2020-07,TIJ69,male,30-49,2020,6.4,Romance,Commuting
3021,2020-07,WKS63,female,30-49,2020,2.5,Comedy,Exercising
3022,2020-07,GCW05,male,30-49,2020,5.8,Sci-Fi & Fantasy,Exercising
3023,2020-07,NDR97,male,30-49,2020,7.6,Mysteries/Thrillers,Home
3024,2020-07,KDZ56,male,18-29,2020,6.1,Sci-Fi & Fantasy,Exercising
3025,2020-07,UKB16,female,30-49,2020,7.6,History,Exercising
3026,2020-07,JWT96,female,30-49,2020,4.2,Mysteries/Thrillers,Exercising
3027,2020-07,HUA58,male,50-64,2020,6.2,Romance,Exercising
3028,2020-07,NDN53,male,30-49,2020,8.7,Sci-Fi & Fantasy,Commuting
3029,2020-07,XIH52,female,18-29,2020,3.3,Podcasts,Home
3030,2020-07,IKY01,male,18-29,2020,4.7,Mysteries/Thrillers,Commuting
3031,2020-07,FZX15,female,50-64,2020,5.3,Mysteries/Thrillers,Exercising
3032,2020-07,CII59,male,18-29,2020,5.5,Sci-Fi & Fantasy,Exercising
3033,2020-07,VNU47,female,30-49,2020,9.0,Non-fiction,Commuting
3034,2020-07,UGV54,female,18-29,2020,4.3,Romance,Exercising
3035,2020-07,KFN16,male,50-64,2020,5.6,Comedy,Home
3036,2020-07,XUP46,female,65+,2020,7.2,Romance,Home
3037,2020-07,DBW36,female,18-29,2020,7.6,Romance,Exercising
3038,2020-07,KJU37,male,65+,2020,1.8,Sci-Fi & Fantasy,Commuting
3039,2020-07,VEZ04,female,18-29,2020,6.8,Sci-Fi & Fantasy,Home
3040,2020-07,NVE53,female,50-64,2020,2.9,Comedy,Exercising
3041,2020-07,XDG83,male,50-64,2020,2.4,Sci-Fi & Fantasy,Exercising
3042,2020-07,YBK15,male,50-64,2020,6.7,Mysteries/Thrillers,Walking/Shopping
3043,2020-07,ZIQ24,male,18-29,2020,3.5,Podcasts,Commuting
3044,2020-07,OGR59,male,18-29,2020,1.7,Mysteries/Thrillers,Home
3045,2020-07,HYE06,male,30-49,2020,6.5,Sci-Fi & Fantasy,Commuting
3046,2020-07,TMB91,male,18-29,2020,4.5,Sci-Fi & Fantasy,Exercising
3047,2020-07,WXF84,female,50-64,2020,3.7,Sci-Fi & Fantasy,Home
3048,2020-07,XXU25,male,18-29,2020,3.4,Mysteries/Thrillers,Home
3049,2020-07,ZIK60,male,18-29,2020,5.8,Podcasts,Home
3050,2020-07,GEK46,male,30-49,2020,4.2,Mysteries/Thrillers,Commuting
3051,2020-07,MEB57,male,30-49,2020,4.0,Non-fiction,Exercising
3052,2020-07,YVH84,male,50-64,2020,6.6,Romance,Home
3053,2020-07,HCL52,male,18-29,2020,7.7,Business,Walking/Shopping
3054,2020-07,FYB94,male,30-49,2020,10.7,Mysteries/Thrillers,Exercising
3055,2020-07,UCO74,female,50-64,2020,7.8,Romance,Commuting
3056,2020-07,JMF22,male,65+,2020,6.2,Sci-Fi & Fantasy,Home
3057,2020-07,AXB90,female,18-29,2020,8.6,Sci-Fi & Fantasy,Commuting
3058,2020-07,ROB97,male,50-64,2020,3.6,Mysteries/Thrillers,Exercising
3059,2020-07,WLH11,female,18-29,2020,4.7,Comedy,Commuting
3060,2020-07,RVF03,female,50-64,2020,9.2,Sci-Fi & Fantasy,Walking/Shopping
3061,2020-07,DFF64,female,18-29,2020,7.1,Sci-Fi & Fantasy,Walking/Shopping
3062,2020-07,OKZ40,female,18-29,2020,5.0,Mysteries/Thrillers,Commuting
3063,2020-07,DTX14,female,18-29,2020,5.7,Business,Home
3064,2020-07,WOA52,male,30-49,2020,8.7,Non-fiction,Commuting
3065,2020-07,FYC87,male,18-29,2020,8.6,Podcasts,Home
3066,2020-07,PIC69,male,30-49,2020,7.4,Romance,Home
3067,2020-07,EDM80,female,30-49,2020,3.4,Mysteries/Thrillers,Home
3068,2020-07,UCA14,male,50-64,2020,4.9,Comedy,Walking/Shopping
3069,2020-07,YRB14,female,18-29,2020,3.1,Romance,Walking/Shopping
3070,2020-07,CRJ98,female,65+,2020,4.4,Mysteries/Thrillers,Walking/Shopping
3071,2020-07,VGL60,male,30-49,2020,4.0,Children,Home
3072,2020-07,AIK78,male,50-64,2020,2.9,Mysteries/Thrillers,Home
3073,2020-07,BBY21,female,50-64,2020,6.8,Podcasts,Commuting
3074,2020-07,UUP78,male,18-29,2020,7.5,Business,Home
3075,2020-07,WGK93,female,18-29,2020,6.7,Non-fiction,Home
3076,2020-07,QWW63,female,30-49,2020,8.7,Business,Home
3077,2020-07,RAJ76,male,30-49,2020,4.7,Business,Home
3078,2020-07,CSP41,female,18-29,2020,3.7,Sci-Fi & Fantasy,Home
3079,2020-07,PTF60,female,18-29,2020,7.2,Sci-Fi & Fantasy,Exercising
3080,2020-07,FJU28,female,30-49,2020,2.4,Business,Commuting
3081,2020-07,ZEA77,male,50-64,2020,7.4,Podcasts,Commuting
3082,2020-07,XRU31,male,18-29,2020,4.0,Business,Home
3083,2020-07,ZPH80,female,18-29,2020,9.9,Romance,Home
3084,2020-07,BGD46,female,65+,2020,5.5,Comedy,Home
3085,2020-07,NOD59,male,50-64,2020,4.7,Podcasts,Exercising
3086,2020-07,IUQ76,female,18-29,2020,9.0,Mysteries/Thrillers,Commuting
3087,2020-07,LGC11,female,65+,2020,4.2,Romance,Home
3088,2020-07,TVV83,female,18-29,2020,5.3,Comedy,Home
3089,2020-07,RVD02,male,18-29,2020,8.4,Non-fiction,Home
3090,2020-07,XUD81,female,65+,2020,5.2,Sci-Fi & Fantasy,Commuting
3091,2020-07,GEW80,male,18-29,2020,9.0,Mysteries/Thrillers,Home
3092,2020-07,AUK56,male,50-64,2020,4.8,Mysteries/Thrillers,Exercising
3093,2020-07,OEI57,male,18-29,2020,2.8,Sci-Fi & Fantasy,Home
3094,2020-07,IAD29,female,18-29,2020,3.5,Comedy,Home
3095,2020-07,LMK88,male,50-64,2020,2.6,Romance,Exercising
3096,2020-07,ERO80,male,65+,2020,7.7,Romance,Home
3097,2020-07,PEO84,male,30-49,2020,3.5,History,Commuting
3098,2020-07,NJY80,female,18-29,2020,8.2,Mysteries/Thrillers,Commuting
3099,2020-07,BNI06,male,18-29,2020,3.2,Business,Commuting
3100,2020-08,BCK19,male,18-29,2020,3.8,Business,Commuting
3101,2020-08,ANI81,female,18-29,2020,3.9,Romance,Home
3102,2020-08,IIG04,female,18-29,2020,8.3,Romance,Commuting
3103,2020-08,CPB34,male,30-49,2020,7.3,Sci-Fi & Fantasy,Home
3104,2020-08,XCD70,female,30-49,2020,2.1,Romance,Exercising
3105,2020-08,XOG87,male,30-49,2020,4.0,Podcasts,Walking/Shopping
3106,2020-08,IUF65,male,50-64,2020,6.5,Non-fiction,Home
3107,2020-08,VIK75,male,30-49,2020,3.9,Children,Exercising
3108,2020-08,RQR84,male,18-29,2020,6.2,Podcasts,Home
3109,2020-08,RJA71,male,50-64,2020,5.2,Podcasts,Commuting
3110,2020-08,VXR13,male,30-49,2020,3.0,Mysteries/Thrillers,Home
3111,2020-08,KBL53,female,50-64,2020,7.5,Mysteries/Thrillers,Home
3112,2020-08,ECQ03,male,30-49,2020,4.7,Mysteries/Thrillers,Walking/Shopping
3113,2020-08,FNS96,female,30-49,2020,6.9,Sci-Fi & Fantasy,Walking/Shopping
3114,2020-08,ZZQ24,male,30-49,2020,5.9,Mysteries/Thrillers,Walking/Shopping
3115,2020-08,EZL70,male,18-29,2020,5.5,Romance,Home
3116,2020-08,DFG32,female,30-49,2020,4.9,Mysteries/Thrillers,Exercising
3117,2020-08,LKC03,female,30-49,2020,10.1,Business,Home
3118,2020-08,CLA50,female,65+,2020,6.9,Comedy,Commuting
3119,2020-08,SKZ24,female,30-49,2020,5.8,Comedy,Home
3120,2020-08,TIJ69,male,30-49,2020,6.0,Non-fiction,Commuting
3121,2020-08,WKS63,female,30-49,2020,7.3,Podcasts,Exercising
3122,2020-08,GCW05,male,30-49,2020,6.0,Children,Commuting
3123,2020-08,NDR97,male,30-49,2020,6.5,History,Commuting
3124,2020-08,KDZ56,male,18-29,2020,3.5,Mysteries/Thrillers,Walking/Shopping
3125,2020-08,UKB16,female,30-49,2020,8.4,Business,Home
3126,2020-08,JWT96,female,30-49,2020,5.4,Mysteries/Thrillers,Commuting
3127,2020-08,HUA58,male,50-64,2020,3.3,Comedy,Walking/Shopping
3128,2020-08,NDN53,male,30-49,2020,5.8,Mysteries/Thrillers,Home
3129,2020-08,XIH52,female,18-29,2020,4.8,History,Commuting
3130,2020-08,IKY01,male,18-29,2020,6.0,Sci-Fi & Fantasy,Commuting
3131,2020-08,FZX15,female,50-64,2020,8.6,Romance,Commuting
3132,2020-08,CII59,male,18-29,2020,6.5,Children,Walking/Shopping
3133,2020-08,VNU47,female,30-49,2020,6.8,Sci-Fi & Fantasy,Walking/Shopping
3134,2020-08,UGV54,female,18-29,2020,5.5,Business,Walking/Shopping
3135,2020-08,KFN16,male,50-64,2020,6.6,Non-fiction,Home
3136,2020-08,XUP46,female,65+,2020,8.4,Comedy,Home
3137,2020-08,DBW36,female,18-29,2020,5.7,History,Exercising
3138,2020-08,KJU37,male,65+,2020,3.0,Romance,Exercising
3139,2020-08,VEZ04,female,18-29,2020,3.6,Mysteries/Thrillers,Home
3140,2020-08,NVE53,female,50-64,2020,1.4,Business,Commuting
3141,2020-08,XDG83,male,50-64,2020,4.4,Podcasts,Walking/Shopping
3142,2020-08,YBK15,male,50-64,2020,3.8,Romance,Home
3143,2020-08,ZIQ24,male,18-29,2020,6.1,Romance,Home
3144,2020-08,OGR59,male,18-29,2020,6.7,Mysteries/Thrillers,Home
3145,2020-08,HYE06,male,30-49,2020,6.0,Mysteries/Thrillers,Home
3146,2020-08,TMB91,male,18-29,2020,5.9,Romance,Commuting
3147,2020-08,WXF84,female,50-64,2020,2.9,Sci-Fi & Fantasy,Commuting
3148,2020-08,XXU25,male,18-29,2020,6.0,Mysteries/Thrillers,Walking/Shopping
3149,2020-08,ZIK60,male,18-29,2020,4.0,Sci-Fi & Fantasy,Walking/Shopping
3150,2020-08,GEK46,male,30-49,2020,9.5,Sci-Fi & Fantasy,Home
3151,2020-08,MEB57,male,30-49,2020,3.5,Sci-Fi & Fantasy,Home
3152,2020-08,YVH84,male,50-64,2020,3.6,Podcasts,Walking/Shopping
3153,2020-08,HCL52,male,18-29,2020,6.4,Mysteries/Thrillers,Commuting
3154,2020-08,FYB94,male,30-49,2020,6.7,Mysteries/Thrillers,Exercising
3155,2020-08,UCO74,female,50-64,2020,3.1,Mysteries/Thrillers,Home
3156,2020-08,JMF22,male,65+,2020,1.6,Mysteries/Thrillers,Home
3157,2020-08,AXB90,female,18-29,2020,4.9,Podcasts,Walking/Shopping
3158,2020-08,ROB97,male,50-64,2020,8.4,Mysteries/Thrillers,Home
3159,2020-08,WLH11,female,18-29,2020,1.6,Sci-Fi & Fantasy,Home
3160,2020-08,RVF03,female,50-64,2020,7.0,Romance,Home
3161,2020-08,DFF64,female,18-29,2020,4.5,Podcasts,Exercising
3162,2020-08,OKZ40,female,18-29,2020,5.2,Romance,Home
3163,2020-08,DTX14,female,18-29,2020,3.7,Non-fiction,Exercising
3164,2020-08,WOA52,male,30-49,2020,5.0,Non-fiction,Home
3165,2020-08,FYC87,male,18-29,2020,5.0,Mysteries/Thrillers,Commuting
3166,2020-08,PIC69,male,30-49,2020,7.9,Non-fiction,Home
3167,2020-08,EDM80,female,30-49,2020,3.8,Podcasts,Commuting
3168,2020-08,UCA14,male,50-64,2020,4.6,Business,Home
3169,2020-08,YRB14,female,18-29,2020,3.6,Sci-Fi & Fantasy,Home
3170,2020-08,CRJ98,female,65+,2020,4.3,Mysteries/Thrillers,Commuting
3171,2020-08,VGL60,male,30-49,2020,6.0,Comedy,Home
3172,2020-08,AIK78,male,50-64,2020,1.9,Podcasts,Home
3173,2020-08,BBY21,female,50-64,2020,7.7,Sci-Fi & Fantasy,Commuting
3174,2020-08,UUP78,male,18-29,2020,1.8,Romance,Home
3175,2020-08,WGK93,female,18-29,2020,9.8,Business,Home
3176,2020-08,QWW63,female,30-49,2020,3.8,Romance,Home
3177,2020-08,RAJ76,male,30-49,2020,5.4,Mysteries/Thrillers,Exercising
3178,2020-08,CSP41,female,18-29,2020,4.6,Podcasts,Commuting
3179,2020-08,PTF60,female,18-29,2020,6.9,Mysteries/Thrillers,Home
3180,2020-08,FJU28,female,30-49,2020,7.2,Mysteries/Thrillers,Exercising
3181,2020-08,ZEA77,male,50-64,2020,4.5,Sci-Fi & Fantasy,Commuting
3182,2020-08,XRU31,male,18-29,2020,2.1,Mysteries/Thrillers,Home
3183,2020-08,ZPH80,female,18-29,2020,6.0,Mysteries/Thrillers,Exercising
3184,2020-08,BGD46,female,65+,2020,6.6,Mysteries/Thrillers,Walking/Shopping
3185,2020-08,NOD59,male,50-64,2020,5.2,Mysteries/Thrillers,Home
3186,2020-08,IUQ76,female,18-29,2020,3.1,Sci-Fi & Fantasy,Home
3187,2020-08,LGC11,female,65+,2020,8.4,Mysteries/Thrillers,Commuting
3188,2020-08,TVV83,female,18-29,2020,4.4,Romance,Commuting
3189,2020-08,RVD02,male,18-29,2020,5.7,Podcasts,Commuting
3190,2020-08,XUD81,female,65+,2020,5.7,Children,Commuting
3191,2020-08,GEW80,male,18-29,2020,6.1,Romance,Home
3192,2020-08,AUK56,male,50-64,2020,5.4,Comedy,Home
3193,2020-08,OEI57,male,18-29,2020,6.9,Romance,Home
3194,2020-08,IAD29,female,18-29,2020,7.6,Comedy,Home
3195,2020-08,LMK88,male,50-64,2020,5.6,Non-fiction,Exercising
3196,2020-08,ERO80,male,65+,2020,6.0,Sci-Fi & Fantasy,Home
3197,2020-08,PEO84,male,30-49,2020,3.3,Mysteries/Thrillers,Home
3198,2020-08,NJY80,female,18-29,2020,4.9,Sci-Fi & Fantasy,Home
3199,2020-08,BNI06,male,18-29,2020,2.7,Mysteries/Thrillers,Home
3200,2020-09,BCK19,male,18-29,2020,5.6,Podcasts,Exercising
3201,2020-09,ANI81,female,18-29,2020,1.1,Non-fiction,Commuting
3202,2020-09,IIG04,female,18-29,2020,0.9,Mysteries/Thrillers,Commuting
3203,2020-09,CPB34,male,30-49,2020,5.2,Children,Commuting
3204,2020-09,XCD70,female,30-49,2020,2.4,Comedy,Home
3205,2020-09,XOG87,male,30-49,2020,3.5,Children,Home
3206,2020-09,IUF65,male,50-64,2020,3.6,Sci-Fi & Fantasy,Commuting
3207,2020-09,VIK75,male,30-49,2020,9.3,Romance,Commuting
3208,2020-09,RQR84,male,18-29,2020,4.0,Business,Commuting
3209,2020-09,RJA71,male,50-64,2020,2.8,Mysteries/Thrillers,Walking/Shopping
3210,2020-09,VXR13,male,30-49,2020,5.4,Non-fiction,Walking/Shopping
3211,2020-09,KBL53,female,50-64,2020,10.2,Sci-Fi & Fantasy,Commuting
3212,2020-09,ECQ03,male,30-49,2020,2.9,Sci-Fi & Fantasy,Home
3213,2020-09,FNS96,female,30-49,2020,5.8,Business,Home
3214,2020-09,ZZQ24,male,30-49,2020,5.4,Sci-Fi & Fantasy,Walking/Shopping
3215,2020-09,EZL70,male,18-29,2020,2.9,Romance,Home
3216,2020-09,DFG32,female,30-49,2020,3.8,Sci-Fi & Fantasy,Home
3217,2020-09,LKC03,female,30-49,2020,8.7,Mysteries/Thrillers,Home
3218,2020-09,CLA50,female,65+,2020,8.7,Comedy,Exercising
3219,2020-09,SKZ24,female,30-49,2020,8.6,Romance,Exercising
3220,2020-09,TIJ69,male,30-49,2020,4.7,Podcasts,Home
3221,2020-09,WKS63,female,30-49,2020,7.0,Sci-Fi & Fantasy,Exercising
3222,2020-09,GCW05,male,30-49,2020,4.1,Comedy,Home
3223,2020-09,NDR97,male,30-49,2020,10.8,Comedy,Home
3224,2020-09,KDZ56,male,18-29,2020,7.0,Business,Home
3225,2020-09,UKB16,female,30-49,2020,5.7,Business,Home
3226,2020-09,JWT96,female,30-49,2020,8.7,Mysteries/Thrillers,Commuting
3227,2020-09,HUA58,male,50-64,2020,6.6,Comedy,Home
3228,2020-09,NDN53,male,30-49,2020,8.5,Romance,Commuting
3229,2020-09,XIH52,female,18-29,2020,5.8,Podcasts,Commuting
3230,2020-09,IKY01,male,18-29,2020,3.4,Mysteries/Thrillers,Home
3231,2020-09,FZX15,female,50-64,2020,5.9,Comedy,Home
3232,2020-09,CII59,male,18-29,2020,3.9,Mysteries/Thrillers,Home
3233,2020-09,VNU47,female,30-49,2020,6.3,Non-fiction,Exercising
3234,2020-09,UGV54,female,18-29,2020,4.9,Mysteries/Thrillers,Home
3235,2020-09,KFN16,male,50-64,2020,4.3,Mysteries/Thrillers,Walking/Shopping
3236,2020-09,XUP46,female,65+,2020,6.9,History,Commuting
3237,2020-09,DBW36,female,18-29,2020,7.6,Mysteries/Thrillers,Commuting
3238,2020-09,KJU37,male,65+,2020,6.8,Podcasts,Exercising
3239,2020-09,VEZ04,female,18-29,2020,4.8,Sci-Fi & Fantasy,Exercising
3240,2020-09,NVE53,female,50-64,2020,5.0,Romance,Commuting
3241,2020-09,XDG83,male,50-64,2020,2.3,Podcasts,Home
3242,2020-09,YBK15,male,50-64,2020,6.6,Romance,Walking/Shopping
3243,2020-09,ZIQ24,male,18-29,2020,8.5,Podcasts,Commuting
3244,2020-09,OGR59,male,18-29,2020,4.2,Children,Home
3245,2020-09,HYE06,male,30-49,2020,4.3,Comedy,Commuting
3246,2020-09,TMB91,male,18-29,2020,8.2,Podcasts,Commuting
3247,2020-09,WXF84,female,50-64,2020,4.4,Non-fiction,Home
3248,2020-09,XXU25,male,18-29,2020,4.1,Podcasts,Commuting
3249,2020-09,ZIK60,male,18-29,2020,5.6,Business,Exercising
3250,2020-09,GEK46,male,30-49,2020,4.1,Business,Exercising
3251,2020-09,MEB57,male,30-49,2020,5.7,Podcasts,Walking/Shopping
3252,2020-09,YVH84,male,50-64,2020,2.8,Romance,Exercising
3253,2020-09,HCL52,male,18-29,2020,3.9,Sci-Fi & Fantasy,Commuting
3254,2020-09,FYB94,male,30-49,2020,6.0,History,Home
3255,2020-09,UCO74,female,50-64,2020,8.1,Romance,Home
3256,2020-09,JMF22,male,65+,2020,5.8,Romance,Home
3257,2020-09,AXB90,female,18-29,2020,7.7,Mysteries/Thrillers,Home
3258,2020-09,ROB97,male,50-64,2020,6.5,History,Home
3259,2020-09,WLH11,female,18-29,2020,4.9,Podcasts,Home
3260,2020-09,RVF03,female,50-64,2020,3.3,Sci-Fi & Fantasy,Exercising
3261,2020-09,DFF64,female,18-29,2020,2.5,Comedy,Home
3262,2020-09,OKZ40,female,18-29,2020,4.0,Podcasts,Commuting
3263,2020-09,DTX14,female,18-29,2020,5.2,Business,Exercising
3264,2020-09,WOA52,male,30-49,2020,4.9,Mysteries/Thrillers,Commuting
3265,2020-09,FYC87,male,18-29,2020,6.5,Sci-Fi & Fantasy,Home
3266,2020-09,PIC69,male,30-49,2020,5.0,Sci-Fi & Fantasy,Commuting
3267,2020-09,EDM80,female,30-49,2020,8.5,Sci-Fi & Fantasy,Home
3268,2020-09,UCA14,male,50-64,2020,6.6,Non-fiction,Home
3269,2020-09,YRB14,female,18-29,2020,6.4,Podcasts,Home
3270,2020-09,CRJ98,female,65+,2020,7.1,Podcasts,Exercising
3271,2020-09,VGL60,male,30-49,2020,5.3,Comedy,Home
3272,2020-09,AIK78,male,50-64,2020,3.9,History,Commuting
3273,2020-09,BBY21,female,50-64,2020,4.4,Mysteries/Thrillers,Home
3274,2020-09,UUP78,male,18-29,2020,5.7,History,Home
3275,2020-09,WGK93,female,18-29,2020,3.0,Romance,Home
3276,2020-09,QWW63,female,30-49,2020,6.3,Non-fiction,Exercising
3277,2020-09,RAJ76,male,30-49,2020,4.0,History,Exercising
3278,2020-09,CSP41,female,18-29,2020,7.2,Mysteries/Thrillers,Walking/Shopping
3279,2020-09,PTF60,female,18-29,2020,3.9,Romance,Home
3280,2020-09,FJU28,female,30-49,2020,7.5,Romance,Walking/Shopping
3281,2020-09,ZEA77,male,50-64,2020,6.3,Comedy,Home
3282,2020-09,XRU31,male,18-29,2020,7.5,Mysteries/Thrillers,Commuting
3283,2020-09,ZPH80,female,18-29,2020,6.5,Sci-Fi & Fantasy,Exercising
3284,2020-09,BGD46,female,65+,2020,4.8,Podcasts,Home
3285,2020-09,NOD59,male,50-64,2020,2.5,Podcasts,Home
3286,2020-09,IUQ76,female,18-29,2020,8.0,Business,Walking/Shopping
3287,2020-09,LGC11,female,65+,2020,3.4,Romance,Commuting
3288,2020-09,TVV83,female,18-29,2020,5.6,Business,Home
3289,2020-09,RVD02,male,18-29,2020,8.2,Sci-Fi & Fantasy,Commuting
3290,2020-09,XUD81,female,65+,2020,8.0,Podcasts,Walking/Shopping
3291,2020-09,GEW80,male,18-29,2020,5.1,Sci-Fi & Fantasy,Commuting
3292,2020-09,AUK56,male,50-64,2020,3.9,Sci-Fi & Fantasy,Home
3293,2020-09,OEI57,male,18-29,2020,2.5,Sci-Fi & Fantasy,Commuting
3294,2020-09,IAD29,female,18-29,2020,1.7,Sci-Fi & Fantasy,Commuting
3295,2020-09,LMK88,male,50-64,2020,4.0,Romance,Home
3296,2020-09,ERO80,male,65+,2020,5.3,Romance,Home
3297,2020-09,PEO84,male,30-49,2020,3.7,Romance,Home
3298,2020-09,NJY80,female,18-29,2020,1.6,Romance,Home
3299,2020-09,BNI06,male,18-29,2020,11.1,Children,Commuting
3300,2020-10,BCK19,male,18-29,2020,5.7,Sci-Fi & Fantasy,Home
3301,2020-10,ANI81,female,18-29,2020,5.0,Romance,Home
3302,2020-10,IIG04,female,18-29,2020,8.0,Podcasts,Home
3303,2020-10,CPB34,male,30-49,2020,6.7,Sci-Fi & Fantasy,Walking/Shopping
3304,2020-10,XCD70,female,30-49,2020,4.4,Podcasts,Exercising
3305,2020-10,XOG87,male,30-49,2020,5.5,Podcasts,Exercising
3306,2020-10,IUF65,male,50-64,2020,3.4,Romance,Home
3307,2020-10,VIK75,male,30-49,2020,6.0,Romance,Exercising
3308,2020-10,RQR84,male,18-29,2020,5.8,Sci-Fi & Fantasy,Exercising
3309,2020-10,RJA71,male,50-64,2020,4.1,Business,Home
3310,2020-10,VXR13,male,30-49,2020,7.7,Comedy,Home
3311,2020-10,KBL53,female,50-64,2020,4.3,Comedy,Home
3312,2020-10,ECQ03,male,30-49,2020,4.8,Comedy,Exercising
3313,2020-10,FNS96,female,30-49,2020,7.9,Non-fiction,Commuting
3314,2020-10,ZZQ24,male,30-49,2020,2.2,Non-fiction,Home
3315,2020-10,EZL70,male,18-29,2020,6.5,Mysteries/Thrillers,Home
3316,2020-10,DFG32,female,30-49,2020,7.1,Business,Home
3317,2020-10,LKC03,female,30-49,2020,4.1,Podcasts,Exercising
3318,2020-10,CLA50,female,65+,2020,4.3,Sci-Fi & Fantasy,Home
3319,2020-10,SKZ24,female,30-49,2020,5.9,Sci-Fi & Fantasy,Commuting
3320,2020-10,TIJ69,male,30-49,2020,7.4,Comedy,Commuting
3321,2020-10,WKS63,female,30-49,2020,4.5,Sci-Fi & Fantasy,Walking/Shopping
3322,2020-10,GCW05,male,30-49,2020,1.4,Sci-Fi & Fantasy,Commuting
3323,2020-10,NDR97,male,30-49,2020,4.3,Non-fiction,Walking/Shopping
3324,2020-10,KDZ56,male,18-29,2020,5.8,Children,Commuting
3325,2020-10,UKB16,female,30-49,2020,2.2,Comedy,Home
3326,2020-10,JWT96,female,30-49,2020,6.8,History,Commuting
3327,2020-10,HUA58,male,50-64,2020,2.5,Sci-Fi & Fantasy,Commuting
3328,2020-10,NDN53,male,30-49,2020,6.0,Mysteries/Thrillers,Exercising
3329,2020-10,XIH52,female,18-29,2020,4.6,Business,Home
3330,2020-10,IKY01,male,18-29,2020,6.8,Mysteries/Thrillers,Exercising
3331,2020-10,FZX15,female,50-64,2020,8.4,Romance,Home
3332,2020-10,CII59,male,18-29,2020,6.5,Podcasts,Exercising
3333,2020-10,VNU47,female,30-49,2020,7.9,Comedy,Home
3334,2020-10,UGV54,female,18-29,2020,6.5,Romance,Commuting
3335,2020-10,KFN16,male,50-64,2020,8.7,Sci-Fi & Fantasy,Commuting
3336,2020-10,XUP46,female,65+,2020,5.3,Romance,Commuting
3337,2020-10,DBW36,female,18-29,2020,4.4,Business,Commuting
3338,2020-10,KJU37,male,65+,2020,3.7,Sci-Fi & Fantasy,Home
3339,2020-10,VEZ04,female,18-29,2020,2.1,History,Commuting
3340,2020-10,NVE53,female,50-64,2020,8.6,Mysteries/Thrillers,Commuting
3341,2020-10,XDG83,male,50-64,2020,7.3,Business,Home
3342,2020-10,YBK15,male,50-64,2020,1.8,Business,Home
3343,2020-10,ZIQ24,male,18-29,2020,6.5,History,Home
3344,2020-10,OGR59,male,18-29,2020,4.0,History,Home
3345,2020-10,HYE06,male,30-49,2020,1.2,Sci-Fi & Fantasy,Commuting
3346,2020-10,TMB91,male,18-29,2020,3.1,Sci-Fi & Fantasy,Walking/Shopping
3347,2020-10,WXF84,female,50-64,2020,5.0,Mysteries/Thrillers,Walking/Shopping
3348,2020-10,XXU25,male,18-29,2020,7.1,Sci-Fi & Fantasy,Exercising
3349,2020-10,ZIK60,male,18-29,2020,6.6,Non-fiction,Commuting
3350,2020-10,GEK46,male,30-49,2020,10.0,Sci-Fi & Fantasy,Exercising
3351,2020-10,MEB57,male,30-49,2020,1.7,Mysteries/Thrillers,Exercising
3352,2020-10,YVH84,male,50-64,2020,4.5,Sci-Fi & Fantasy,Walking/Shopping
3353,2020-10,HCL52,male,18-29,2020,6.0,Comedy,Walking/Shopping
3354,2020-10,FYB94,male,30-49,2020,3.8,Non-fiction,Home
3355,2020-10,UCO74,female,50-64,2020,6.8,Business,Walking/Shopping
3356,2020-10,JMF22,male,65+,2020,4.9,Sci-Fi & Fantasy,Home
3357,2020-10,AXB90,female,18-29,2020,7.4,Mysteries/Thrillers,Home
3358,2020-10,ROB97,male,50-64,2020,5.0,Podcasts,Exercising
3359,2020-10,WLH11,female,18-29,2020,5.3,Romance,Walking/Shopping
3360,2020-10,RVF03,female,50-64,2020,6.4,Mysteries/Thrillers,Commuting
3361,2020-10,DFF64,female,18-29,2020,7.8,Non-fiction,Exercising
3362,2020-10,OKZ40,female,18-29,2020,1.4,Sci-Fi & Fantasy,Home
3363,2020-10,DTX14,female,18-29,2020,9.2,Podcasts,Home
3364,2020-10,WOA52,male,30-49,2020,3.3,Non-fiction,Walking/Shopping
3365,2020-10,FYC87,male,18-29,2020,6.6,Romance,Home
3366,2020-10,PIC69,male,30-49,2020,3.6,Sci-Fi & Fantasy,Exercising
3367,2020-10,EDM80,female,30-49,2020,5.4,Sci-Fi & Fantasy,Walking/Shopping
3368,2020-10,UCA14,male,50-64,2020,9.9,History,Commuting
3369,2020-10,YRB14,female,18-29,2020,7.3,Podcasts,Commuting
3370,2020-10,CRJ98,female,65+,2020,5.6,Comedy,Commuting
3371,2020-10,VGL60,male,30-49,2020,5.1,Sci-Fi & Fantasy,Exercising
3372,2020-10,AIK78,male,50-64,2020,4.5,Comedy,Walking/Shopping
3373,2020-10,BBY21,female,50-64,2020,2.8,Sci-Fi & Fantasy,Exercising
3374,2020-10,UUP78,male,18-29,2020,6.5,Sci-Fi & Fantasy,Commuting
3375,2020-10,WGK93,female,18-29,2020,5.4,Comedy,Walking/Shopping
